Time,RT,kW_Tot,kW_RT,kW_CHH,GPM,Precent_CH,RH [%],CH Load
2023-12-03T04:50:00,191.5,213.5,1.115,140.3,1313,65.7,76,41.3
2023-12-03T05:00:00,210.9,221.4,1.05,148.2,1332,66.9,76.6,43.7
2023-12-03T05:10:00,252.8,254.3,1.006,181.1,1348.3,71.2,78.1,53.1
2023-12-03T05:20:00,264,191.8,0.726,118.4,1348.3,61.7,77.6,34.6
2023-12-03T05:30:00,262.7,229.4,0.873,155.8,1341.3,67.9,77,45.6
2023-12-03T05:40:00,275.5,258.5,0.938,185,1349.5,71.6,78.4,54.5
2023-12-03T05:50:00,278,207.1,0.745,133.4,1334.3,64.4,77.8,39.3
2023-12-03T06:00:00,240.7,229.9,0.955,156.7,1343.7,68.2,77.7,46.2
2023-12-03T06:10:00,274.1,230.3,0.84,156.7,1342.5,68,78.1,46.2
2023-12-03T06:20:00,282.1,223.2,0.791,149.8,1354.1,67.1,79.1,44.1
2023-12-03T06:30:00,269.2,222.3,0.826,148.8,1346,66.9,78.7,43.8
2023-12-03T06:40:00,258.9,228.2,0.881,154.6,1350.6,67.8,78.9,45.6
2023-12-03T06:50:00,263.4,228,0.866,154.8,1344.8,67.9,79.8,45.6
2023-12-03T07:00:00,275.5,226.1,0.82,152.7,1349.5,67.5,79.4,45
2023-12-03T07:10:00,269.7,225.4,0.836,149.2,1348.3,66.2,79.9,44
2023-12-03T07:20:00,281.6,233.6,0.83,156.7,1351.8,67.1,80.3,46.2
2023-12-03T07:30:00,310.3,253.3,0.816,176.4,1354.1,69.7,79.9,52
2023-12-03T07:40:00,287.8,225.9,0.785,149.5,1354.1,66.2,79.6,44
2023-12-03T07:50:00,303.4,247.5,0.816,170.7,1348.3,69,79.8,50.3
2023-12-03T08:00:00,265.9,262.3,0.987,186,1357.6,70.9,79.7,54.8
2023-12-03T08:10:00,304.4,256.2,0.842,177.7,1353,69.4,79.2,52.1
2023-12-03T08:20:00,288.7,253.9,0.879,174.7,1358.7,68.8,78.6,51.2
2023-12-03T08:30:00,305.5,280.4,0.918,201.7,1357.6,71.9,78,59.4
2023-12-03T08:40:00,293.4,251.6,0.858,172.6,1354.1,68.6,78.4,50.9
2023-12-03T08:50:00,323.2,256.6,0.794,177.6,1361.1,69.2,78.8,52.3
2023-12-03T09:00:00,339.7,269.9,0.795,191.4,1358.7,70.9,77.8,56.4
2023-12-03T09:10:00,322.2,274.3,0.851,195.4,1356.4,71.3,77.9,57.6
2023-12-03T09:20:00,345.9,285.3,0.825,206.4,1361.1,72.3,78,60.8
2023-12-03T09:30:00,328.6,285.6,0.869,207,1359.9,72.5,78,61
2023-12-03T09:40:00,362.3,290.9,0.803,212.3,1358.7,73,78.6,62.6
2023-12-03T09:50:00,347.1,290.8,0.838,212.2,1365.6,73,78.3,62.6
2023-12-03T10:00:00,377.4,300.9,0.797,222.4,1372.5,73.9,78.5,65.6
2023-12-03T10:10:00,385.7,312.9,0.811,233.4,1381.6,74.6,77.4,68.8
2023-12-03T10:20:00,393.9,334.7,0.85,255,1370.2,76.2,77.6,75.2
2023-12-03T10:30:00,388.6,315.5,0.812,235,1371.4,74.5,77.1,69.3
2023-12-03T10:40:00,396.9,321.3,0.809,241.6,1380.5,75.2,77.3,71.2
2023-12-03T10:50:00,390.2,318.6,0.816,238.5,1377.1,74.9,77.2,70.3
2023-12-03T11:00:00,413.1,338.4,0.819,258.3,1377.1,76.3,77.2,76.1
2023-12-03T11:10:00,388.3,317.7,0.818,239.5,1350.6,75.4,75.8,70.6
2023-12-03T11:20:00,415.7,323.9,0.779,245.6,1348.3,75.8,76.3,72.1
2023-12-03T11:30:00,389,294.9,0.758,216.9,1353,73.5,75.3,63.6
2023-12-03T11:40:00,441.6,324.8,0.736,246.2,1358.7,75.8,78.5,72.6
2023-12-03T11:50:00,402.3,313,0.778,235,1359.9,75.1,78,69.3
2023-12-03T12:00:00,391.9,291.3,0.743,213,1343.7,73.1,76.9,62.8
2023-12-03T12:10:00,375.8,298.3,0.794,218.9,1346,73.4,77.2,64.5
2023-12-03T12:20:00,402.4,303.4,0.754,223.8,1341.3,73.8,79.4,66
2023-12-03T12:30:00,420.6,318.2,0.756,238.5,1346,75,79.1,70.3
2023-12-03T12:40:00,369.5,314.2,0.85,234.9,1343.7,74.8,77.5,69.2
2023-12-03T12:50:00,389.6,290.1,0.745,210.6,1355.3,72.6,78,62.1
2023-12-03T13:00:00,395.3,323.1,0.817,243.6,1355.3,75.4,78.6,71.8
2023-12-03T13:10:00,358.9,291.4,0.812,211.5,1346,72.6,78,62.3
2023-12-03T13:20:00,396.3,298.7,0.754,219.1,1358.7,73.3,77.2,64.6
2023-12-03T13:30:00,391.2,318.9,0.815,239.1,1341.3,75,75.1,70.5
2023-12-03T13:40:00,381.4,296,0.776,216.3,1346,73.1,76.1,63.7
2023-12-03T13:50:00,404.5,315.5,0.78,235.9,1348.3,74.8,74.9,69.5
2023-12-03T14:00:00,387.6,318.8,0.822,238.8,1348.3,74.9,75.2,70.4
2023-12-03T14:10:00,397.8,316.4,0.795,236.7,1344.8,74.8,74.8,69.8
2023-12-03T14:20:00,366.1,287.7,0.786,208,1351.8,72.3,74.1,61.3
2023-12-03T14:30:00,369.5,310.5,0.84,231,1343.7,74.4,74.8,67.8
2023-12-03T14:40:00,368.2,293.9,0.798,214.2,1339,72.9,74.6,62.9
2023-12-03T14:50:00,379.4,294.8,0.777,215.4,1339,73.1,74.2,63.5
2023-12-03T15:00:00,377.7,298.5,0.79,219,1353,73.4,74.3,64.6
2023-12-03T15:20:00,364.2,289,0.793,209.3,1344.8,72.4,75.7,61.7
2023-12-03T15:30:00,374.8,297.1,0.793,217.2,1342.5,73.1,76.1,64
2023-12-03T15:40:00,372.1,292.9,0.787,213.3,1353,72.8,75.5,62.9
2023-12-03T15:50:00,380.7,296.2,0.778,216.6,1343.7,73.1,75.5,63.8
2023-12-03T16:00:00,368.9,289,0.783,209.7,1341.3,72.5,75.6,61.8
2023-12-03T16:10:00,421.4,319.1,0.757,239.6,1348.3,75.1,76.3,70.6
2023-12-03T16:20:00,365.5,313.3,0.857,233.8,1349.5,74.6,76,68.9
2023-12-03T16:30:00,349.2,290.5,0.832,211.1,1351.8,72.7,76.5,62.2
2023-12-03T16:40:00,363,292.3,0.805,212.9,1340.2,72.8,75.6,62.7
2023-12-03T16:50:00,362.3,290.3,0.801,210.8,1337.8,72.6,75.8,62.2
2023-12-03T17:00:00,345.6,296.6,0.858,216.8,1337.8,73.1,75.9,63.9
2023-12-03T17:10:00,345.9,288.6,0.834,208.8,1339,72.4,75.9,61.5
2023-12-03T17:20:00,361.7,292.3,0.808,212.7,1335.5,72.8,76.3,62.7
2023-12-03T17:30:00,352.4,301.7,0.856,222,1342.5,73.6,76.1,65.4
2023-12-03T17:40:00,346.8,286.7,0.827,207.1,1342.5,72.2,76.2,61.1
2023-12-03T17:50:00,346.2,285.9,0.826,206.5,1340.2,72.2,76.6,60.6
2023-12-03T18:00:00,343.5,288.6,0.84,209.3,1329.6,72.5,77.1,61.4
2023-12-03T18:10:00,315.3,287,0.91,208,1375.9,72.5,78.4,61.3
2023-12-03T18:20:00,325.2,288.3,0.887,209.8,1369.1,72.8,79.1,61.8
2023-12-03T18:30:00,314.8,274.3,0.871,195.2,1373.7,71.2,79.4,57.5
2023-12-03T18:40:00,348,278.4,0.8,199.4,1369.1,71.6,79.4,58.8
2023-12-03T18:50:00,346.2,287.8,0.831,208.6,1362.2,72.5,79.8,61.5
2023-12-03T19:00:00,317.8,291,0.915,211.9,1362.2,72.8,78.7,62.4
2023-12-03T19:10:00,342.3,280.3,0.819,201.2,1369.1,71.8,80.5,59.3
2023-12-03T19:20:00,319.5,279.9,0.876,201.3,1369.1,71.9,80.8,59.3
2023-12-03T19:30:00,352.2,296.4,0.842,217.3,1363.4,73.3,80.6,64
2023-12-03T19:40:00,346.8,289.3,0.834,210.5,1364.5,72.7,78.7,62
2023-12-03T19:50:00,337.4,278.7,0.826,199.9,1372.5,71.7,78.4,58.9
2023-12-03T20:00:00,330.3,288.5,0.873,209.7,1366.8,72.7,77.7,61.8
2023-12-03T20:20:00,317.8,279.1,0.878,201.5,1362.2,72.2,77.9,59.4
2023-12-03T20:30:00,301.3,282.6,0.938,204.6,1364.5,72.4,78.7,60.3
2023-12-03T20:40:00,317.3,278.7,0.878,201.1,1359.9,72.2,75.9,59.3
2023-12-03T20:50:00,312.2,280.9,0.9,203.3,1362.2,72.4,75.4,59.9
2023-12-03T21:00:00,308,276.2,0.897,198.2,1369.1,71.8,76,58.4
2023-12-03T21:10:00,318.1,274.6,0.863,199.3,1363.4,72.6,78.5,58.4
2023-12-03T21:20:00,325.4,281.4,0.865,205.9,1370.2,73.2,78.3,60.4
2023-12-03T21:30:00,323.8,281.3,0.869,205.7,1363.4,73.1,80.4,60.6
2023-12-03T21:40:00,317.6,281,0.885,205,1361.1,73,83,60.4
2023-12-03T21:50:00,305.2,279.8,0.917,204.6,1356.4,73.1,82.2,60.3
2023-12-03T22:00:00,257.8,282.7,1.097,207.1,1344.8,73.3,82.5,61
2023-12-03T22:10:00,286,232.2,0.812,157,1346,67.6,79.9,46.2
2023-12-03T22:20:00,284.8,268.3,0.942,192.7,1340.2,71.8,80.9,56.8
2023-12-03T22:30:00,273.4,207.2,0.758,131.8,1339,63.6,81,38.8
2023-12-03T22:40:00,248.4,236.1,0.95,161,1324.9,68.2,78,47.4
2023-12-03T22:50:00,250.4,245.5,0.98,169.7,1335.5,69.1,76.6,50
2023-12-03T23:00:00,241.6,204.1,0.845,128.1,1348.3,62.8,75.7,37.7
2023-12-03T23:10:00,228.3,275.4,1.206,200.9,1336.7,73,76.2,59.2
2023-12-03T23:20:00,222.8,187.3,0.841,112.8,1336.7,60.3,78.3,33.2
2023-12-03T23:30:00,210.5,248.3,1.18,173.9,1329.6,70,79,51.2
2023-12-03T23:40:00,177.3,170.5,0.961,95.9,1329.6,56.3,78.9,28.2
2023-12-03T23:50:00,164.6,253.3,1.539,178.8,1316.6,70.6,78.9,52.7
2023-12-04T00:00:00,173.9,183.1,1.053,108.9,1346,59.5,79.4,32.1
2023-12-04T00:10:00,188.7,246.4,1.306,172.2,1332,69.9,79.2,50.7
2023-12-04T00:20:00,166.1,205.1,1.235,130.7,1328.4,63.7,79.2,38.5
2023-12-04T00:30:00,166.1,235.4,1.418,161.1,1328.4,68.4,78.9,47.2
2023-12-04T00:40:00,170.5,184.2,1.08,109.8,1320.1,59.6,80,32
2023-12-04T00:50:00,176,235.7,1.339,161.5,1320.1,68.5,79.5,47.6
2023-12-04T01:00:00,166.2,224.5,1.351,150.1,1329.6,66.9,78.9,44.2
2023-12-04T01:10:00,186.9,165.5,0.886,92,1318.9,55.6,79.9,27.1
2023-12-04T01:20:00,191.7,210.6,1.099,137.2,1314.2,65.1,80.2,40.4
2023-12-04T01:30:00,192.3,200.9,1.044,127.9,1318.9,63.7,80.7,37.7
2023-12-04T01:40:00,165.5,169.5,1.024,95.9,1323.7,56.6,81.1,28.2
2023-12-04T01:50:00,180.7,230.5,1.275,157.1,1314.2,68.2,81.4,46.3
2023-12-04T02:00:00,186,202.9,1.091,129.4,1313,63.8,80.9,38.1
2023-12-04T02:10:00,164.4,197.5,1.201,124.6,1315.4,63.1,81,36.7
2023-12-04T02:20:00,157.9,221.8,1.404,148.6,1307,67,80.6,43.8
2023-12-04T02:30:00,178.6,149.8,0.839,76.7,1298.6,51.2,80.4,22.6
2023-12-04T02:40:00,183.8,178.9,0.973,105.8,1297.4,59.1,80.5,31.1
2023-12-04T02:50:00,168.7,214,1.269,141.1,1305.8,65.9,80.2,41.6
2023-12-04T03:00:00,157.1,186,1.184,112.9,1299.8,60.7,79.3,33.3
2023-12-04T03:10:00,136.3,196.1,1.439,122.9,1308.2,62.7,79.7,36.2
2023-12-04T03:20:00,168.7,226.5,1.343,153.4,1305.8,67.7,80.5,45.2
2023-12-04T03:30:00,179.4,168.4,0.939,95.1,1304.6,56.5,80.6,28
2023-12-04T03:40:00,184,155.4,0.844,81.9,1298.6,52.7,80.3,23.8
2023-12-04T03:50:00,130.9,231.4,1.767,158.3,1309.4,68.4,79.2,46.3
2023-12-04T04:00:00,157.3,211.8,1.346,138.7,1302.2,65.5,78.5,40.9
2023-12-04T04:10:00,196.2,152.9,0.779,79.7,1308.2,52.1,77.8,23.5
2023-12-04T04:20:00,162.8,150.5,0.924,77.3,1302.2,51.4,76.8,22.8
2023-12-04T04:30:00,141.2,227.3,1.61,154,1303.4,67.8,76.5,45.4
2023-12-04T04:40:00,181.2,232.9,1.285,159.5,1317.8,68.5,76.6,47
2023-12-04T04:50:00,202.8,165.5,0.816,92.3,1315.4,55.7,78.4,27.2
2023-12-04T05:00:00,229.5,235.1,1.024,161.6,1343.7,68.8,78,47.6
2023-12-04T05:10:00,247,209.3,0.848,136.4,1347.2,65.1,79,40.2
2023-12-04T05:20:00,240.5,225.9,0.939,152.6,1342.5,67.6,79.7,45
2023-12-04T05:30:00,253,252.1,0.996,178.5,1349.5,70.8,79.9,52.6
2023-12-04T05:40:00,270.1,218.4,0.808,144.5,1350.6,66.2,79.6,42.6
2023-12-04T05:50:00,258.4,215.8,0.835,142.2,1348.3,65.9,80.2,41.9
2023-12-04T06:00:00,258.4,236.7,0.916,163.3,1348.3,69,79.4,48.1
2023-12-04T06:10:00,287.3,234,0.815,160.5,1351.8,68.6,78.6,47.3
2023-12-04T06:20:00,287.8,231.7,0.805,158.3,1354.1,68.3,84.4,46.6
2023-12-04T06:30:00,288.2,237.5,0.824,163.7,1356.4,68.9,86.1,47.9
2023-12-04T06:40:00,275.8,228.3,0.828,155,1350.6,67.9,86.7,45.7
2023-12-04T06:50:00,269.9,230.2,0.853,156.9,1349.5,68.2,86.8,46.2
2023-12-04T07:00:00,292.6,232.9,0.796,159.2,1350.6,68.3,86.9,46.6
2023-12-04T07:10:00,281.9,232.3,0.824,156.1,1353,67.2,87.3,45.7
2023-12-04T07:20:00,299.5,236.6,0.79,160.1,1356.4,67.7,87,47.2
2023-12-04T07:30:00,273.1,230.6,0.844,154,1365.6,66.8,86.4,45.4
2023-12-04T07:40:00,295.1,239.7,0.812,162.9,1362.2,68,86,48
2023-12-04T07:50:00,300.6,241.1,0.802,164.5,1361.1,68.2,85.5,48.5
2023-12-04T08:00:00,330.6,249.2,0.754,172.6,1367.9,69.3,85.2,50.9
2023-12-04T08:10:00,336.6,280.1,0.832,201.5,1369.1,71.9,85,59.4
2023-12-04T08:20:00,312.2,265.2,0.85,186.6,1362.2,70.4,84.9,55
2023-12-04T08:30:00,323.8,258.6,0.799,179.9,1363.4,69.6,84.9,53
2023-12-04T08:40:00,325.7,263.5,0.809,184.4,1371.4,70,84.2,54.4
2023-12-04T08:50:00,340.6,303.2,0.89,224.3,1362.2,74,83.4,66.1
2023-12-04T09:10:00,360.3,294.2,0.816,215,1372.5,73.1,82.9,63.4
2023-12-04T09:20:00,371.1,303.7,0.818,225.1,1370.2,74.1,83.1,66.3
2023-12-04T09:30:00,373.9,307.6,0.823,228.6,1380.5,74.3,82.6,67.4
2023-12-04T09:40:00,372,302.8,0.814,224.2,1373.7,74,82.3,66.1
2023-12-04T09:50:00,373.3,304.4,0.815,225.4,1378.2,74,82.2,66.4
2023-12-04T10:00:00,388.9,304.2,0.782,225.7,1372.5,74.2,81.8,66.3
2023-12-04T10:10:00,368.4,309.7,0.841,229.9,1381.6,74.2,82.5,67.5
2023-12-04T10:20:00,408.7,311.5,0.762,231.8,1381.6,74.4,80.9,68.3
2023-12-04T10:30:00,398.5,341.5,0.857,261.7,1386.2,76.6,80.8,77.2
2023-12-04T10:40:00,409.7,324.3,0.791,244.4,1385,75.4,80.8,72
2023-12-04T10:50:00,405.6,355.8,0.877,276.1,1390.7,77.6,80.6,81.4
2023-12-04T11:00:00,391.1,324.5,0.83,244.5,1380.5,75.4,82.1,72.1
2023-12-04T11:10:00,384,363.9,0.948,285.8,1355.3,78.5,81.8,84.2
2023-12-04T11:20:00,396.6,318.6,0.803,240.4,1359.9,75.5,81,70.9
2023-12-04T11:30:00,380.6,318.6,0.837,240.4,1363.4,75.5,82.2,70.9
2023-12-04T11:40:00,414.3,322.2,0.778,243.8,1362.2,75.7,81.6,71.9
2023-12-04T11:50:00,370.5,313.7,0.847,235.6,1347.2,75.1,82.6,69.5
2023-12-04T12:00:00,425.3,330.1,0.776,252,1361.1,76.3,80.5,74.3
2023-12-04T12:10:00,379.3,338.6,0.893,259.2,1358.7,76.6,79.7,76.4
2023-12-04T12:20:00,388.6,317.5,0.817,238.2,1351.8,75,78.8,70.2
2023-12-04T12:30:00,379,314.1,0.829,235.1,1357.6,74.9,79.1,69.3
2023-12-04T12:40:00,395.3,335.6,0.849,256,1355.3,76.3,79.1,75.4
2023-12-04T12:50:00,378.7,320.9,0.847,241.4,1356.4,75.2,78.8,71.1
2023-12-04T13:00:00,389.3,350,0.899,270.5,1354.1,77.3,79,79.7
2023-12-04T13:10:00,385.3,335.7,0.871,256.5,1359.9,76.4,78.6,75.3
2023-12-04T13:20:00,392.6,312.5,0.796,233,1365.6,74.6,80.1,68.4
2023-12-04T13:30:00,431,359.7,0.835,280.3,1361.1,77.9,79.7,82.6
2023-12-04T13:40:00,367.4,321.1,0.874,242,1356.4,75.3,78.6,71.3
2023-12-04T13:50:00,400.6,326.4,0.815,246.6,1354.1,75.5,78.9,72.7
2023-12-04T14:00:00,402.6,319.2,0.793,239.9,1361.1,75.1,77.7,70.7
2023-12-04T14:10:00,406.2,324,0.798,244.5,1354.1,75.5,78.4,72.1
2023-12-04T14:20:00,374.6,311.6,0.832,232,1362.2,74.5,77.2,68.4
2023-12-04T14:30:00,392.2,325.6,0.83,246.1,1344.8,75.6,77.2,72.5
2023-12-04T14:40:00,382.7,320.9,0.838,241.5,1350.6,75.3,76.7,71.2
2023-12-04T14:50:00,394.6,337.6,0.855,258.5,1353,76.6,75.8,76.2
2023-12-04T15:00:00,379.6,314.4,0.828,235,1359.9,74.7,77.4,69.3
2023-12-04T15:10:00,399.9,325.1,0.813,245.3,1351.8,75.5,76.8,72.3
2023-12-04T15:20:00,398.9,317,0.795,237.6,1348.3,75,77.3,70
2023-12-04T15:30:00,404,325.7,0.806,245.9,1365.6,75.5,76.9,72.5
2023-12-04T15:40:00,419.7,327.1,0.779,247.9,1361.1,75.8,77.9,73.1
2023-12-04T15:50:00,390.3,335.4,0.859,255.9,1357.6,76.3,76.3,75.4
2023-12-04T16:00:00,384,362.3,0.943,282.6,1355.3,78,77.4,83.3
2023-12-04T16:10:00,400.3,320.3,0.8,241.1,1353,75.3,77.7,71.1
2023-12-04T16:20:00,378.3,317.6,0.839,237.7,1355.3,74.8,76.7,69.8
2023-12-04T16:30:00,420,359.4,0.856,279.9,1362.2,77.9,76.6,82.2
2023-12-04T16:40:00,390,351.5,0.901,271.3,1356.4,77.2,76.9,79.7
2023-12-04T16:50:00,416.4,347.3,0.834,267.6,1350.6,77.1,76.1,78.9
2023-12-04T17:00:00,379.6,308.3,0.812,228.8,1359.9,74.2,75.4,67.4
2023-12-04T17:10:00,380.4,307.3,0.808,227.9,1342.5,74.2,76.2,67.2
2023-12-04T17:20:00,380.3,308,0.81,228.2,1362.2,74.1,76.2,67.2
2023-12-04T17:30:00,395.3,328.5,0.831,248.7,1355.3,75.7,79,73.3
2023-12-04T17:40:00,386.6,325.8,0.843,246.2,1344.8,75.6,78,72.6
2023-12-04T17:50:00,371.7,307.6,0.827,228,1351.8,74.1,77.8,67.2
2023-12-04T18:00:00,371.4,307.6,0.828,228.3,1350.6,74.2,78.6,67.3
2023-12-04T18:10:00,357.9,305.2,0.853,226.6,1363.4,74.3,79.3,66.8
2023-12-04T18:20:00,341.1,327.6,0.96,248.7,1364.5,75.9,79.7,73.3
2023-12-04T18:30:00,365.4,293.8,0.804,215.1,1370.2,73.2,80,63.4
2023-12-04T18:40:00,341.4,287.6,0.842,208.7,1365.6,72.5,80.6,61.5
2023-12-04T18:50:00,344,288.8,0.84,210.3,1375.9,72.8,80.5,62
2023-12-04T19:00:00,351.3,287.3,0.818,208.5,1359.9,72.6,80.8,61.5
2023-12-04T19:10:00,340.6,284.4,0.835,205.4,1362.2,72.2,81.3,60.5
2023-12-04T19:20:00,330.3,290.2,0.879,211.1,1366.8,72.7,81.6,62.2
2023-12-04T19:30:00,329.2,288.2,0.875,209.1,1362.2,72.5,80.9,61.6
2023-12-04T19:40:00,318.4,298.7,0.938,219.5,1364.5,73.5,80.5,64.7
2023-12-04T19:50:00,313.2,287.6,0.918,208.6,1366.8,72.5,80.1,61.2
2023-12-04T20:00:00,317,288.6,0.91,209.8,1358.7,72.7,79.3,61.5
2023-12-04T20:10:00,311.9,276.3,0.886,198.5,1361.1,71.8,81.1,58.5
2023-12-04T20:20:00,302.1,269.1,0.891,191.6,1367.9,71.2,79,56.5
2023-12-04T20:30:00,289.2,283.3,0.98,205.7,1361.1,72.6,76.7,60.6
2023-12-04T20:40:00,324.1,265.3,0.819,187.4,1364.5,70.6,78.2,55.2
2023-12-04T20:50:00,294.6,287.9,0.977,210.6,1359.9,73.1,77.2,62.1
2023-12-04T21:00:00,284.5,283,0.995,205.4,1365.6,72.6,77.4,60.5
2023-12-04T21:10:00,307,256.7,0.836,181.3,1364.5,70.6,77.7,53.4
2023-12-04T21:20:00,306.8,268.2,0.874,192.4,1363.4,71.7,76.3,56.7
2023-12-04T21:30:00,278.6,262.9,0.944,187.1,1364.5,71.2,76.2,55.1
2023-12-04T21:40:00,318.9,284.7,0.893,209.2,1366.8,73.5,75.4,61.7
2023-12-04T21:50:00,293.1,266.5,0.909,190.7,1353,71.6,75.4,56.2
2023-12-04T22:00:00,291.9,255.8,0.876,180.1,1347.2,70.4,75.3,53.1
2023-12-04T22:10:00,210.5,265.1,1.259,189.6,1329.6,71.5,75.7,55.9
2023-12-04T22:20:00,211.6,221.5,1.047,145.8,1336.7,65.8,76.4,42.9
2023-12-04T22:30:00,222,262.2,1.181,186.6,1332,71.1,76.5,55
2023-12-04T22:40:00,211.5,191.6,0.906,115.7,1335.5,60.4,76.4,34.1
2023-12-04T22:50:00,237.4,262.7,1.107,187.2,1324.9,71.2,76.4,55.2
2023-12-04T23:00:00,245.1,254.9,1.04,179.4,1336.7,70.4,76.1,52.6
2023-12-04T23:10:00,237.4,203.6,0.858,129.2,1324.9,63.4,76.3,37.7
2023-12-04T23:20:00,222.8,262.8,1.18,188.6,1336.7,71.8,76.1,55.6
2023-12-04T23:30:00,226.7,211.4,0.933,137,1327.2,64.8,76.6,40.3
2023-12-04T23:40:00,177.1,247.5,1.398,173.3,1328.4,70,76.6,51.1
2023-12-04T23:50:00,193.2,199.6,1.033,125.3,1324.9,62.8,76.9,36.9
2023-12-05T00:00:00,199.3,212.2,1.065,138.3,1328.4,65.1,77,40.7
2023-12-05T00:10:00,176.2,246.1,1.397,171.8,1321.3,69.8,76.9,50.6
2023-12-05T00:20:00,165.2,244.4,1.48,170.3,1321.3,69.7,76.9,50.2
2023-12-05T00:30:00,192.7,175.7,0.912,101.3,1321.3,57.6,77.1,29.8
2023-12-05T00:40:00,197.3,244.1,1.237,170,1315.4,69.6,76.9,50.1
2023-12-05T00:50:00,209.2,175.1,0.837,100.3,1321.3,57.3,77.1,29.5
2023-12-05T01:00:00,187.2,242.7,1.297,168.4,1321.3,69.4,76.7,49.6
2023-12-05T01:10:00,198.2,165.6,0.836,92.1,1321.3,55.6,76.8,27.1
2023-12-05T01:20:00,219.8,222.6,1.013,149.6,1318.9,67.2,77,44.1
2023-12-05T01:30:00,202.8,183.1,0.903,109.7,1315.4,59.9,76.8,32.3
2023-12-05T01:40:00,199.3,173.4,0.87,100.3,1328.4,57.8,76.6,29.5
2023-12-05T01:50:00,187.7,225.6,1.202,152.5,1324.9,67.6,76.7,44.9
2023-12-05T02:00:00,175.4,173,0.987,99.7,1315.4,57.6,76,29.4
2023-12-05T02:10:00,196.9,215,1.092,142.2,1313,66.1,76,41.6
2023-12-05T02:20:00,196.9,191.9,0.974,118.8,1313,61.9,76.4,34.7
2023-12-05T02:30:00,203.5,230.3,1.131,157.1,1320.1,68.2,77.1,46
2023-12-05T02:40:00,191.5,170.3,0.89,97.2,1313,57.1,78.1,28.6
2023-12-05T02:50:00,209.4,220.6,1.054,147.4,1322.5,66.8,77.5,43.4
2023-12-05T03:00:00,203.7,211.5,1.038,138.4,1321.3,65.4,78,40.8
2023-12-05T03:10:00,197.3,190.7,0.967,117.5,1315.4,61.6,78.7,34.6
2023-12-05T03:20:00,191.5,196.2,1.025,123.3,1313,62.9,78.2,36.3
2023-12-05T03:30:00,194.1,245.5,1.265,172.1,1330.8,70.1,77.9,50.7
2023-12-05T03:40:00,161.8,182.2,1.126,108.8,1339,59.7,77.9,32
2023-12-05T03:50:00,176.6,235.6,1.334,162.6,1324.9,69,78.1,47.9
2023-12-05T04:00:00,171.4,187.6,1.094,114.6,1327.2,61.1,78.4,33.7
2023-12-05T04:10:00,164.4,238.1,1.448,164.7,1315.4,69.2,78.7,48.5
2023-12-05T04:20:00,176.5,190.1,1.077,116.9,1323.7,61.5,78.9,34.4
2023-12-05T04:30:00,182,209.9,1.153,136.4,1323.7,65,78.6,40.2
2023-12-05T04:40:00,176.3,217.2,1.232,144,1322.5,66.3,78.9,42.4
2023-12-05T04:50:00,204.6,187.3,0.916,114.1,1327.2,60.9,79.3,33.6
2023-12-05T05:00:00,219.9,244.3,1.111,171,1353,70,79.2,50.4
2023-12-05T05:10:00,237.6,246.2,1.036,172.8,1357.6,70.2,79.2,50.9
2023-12-05T05:20:00,243,226.7,0.933,153.6,1356.4,67.8,79.2,45
2023-12-05T05:30:00,264.5,231.1,0.874,157.6,1350.6,68.2,79.5,46.1
2023-12-05T05:40:00,247.6,228.3,0.922,154.4,1350.6,67.7,79,45.5
2023-12-05T05:50:00,271.5,233.6,0.86,160,1357.6,68.5,78.5,47.1
2023-12-05T06:00:00,276,231.4,0.838,158.1,1351.8,68.3,78.7,46.6
2023-12-05T06:10:00,300.3,234.5,0.781,161,1359.9,68.7,79.1,47.4
2023-12-05T06:20:00,282.8,243.2,0.86,169.9,1357.6,69.8,78.7,50
2023-12-05T06:30:00,281.1,237.6,0.845,164.2,1349.5,69.1,78.7,48.4
2023-12-05T06:40:00,284,240.9,0.848,167.3,1363.4,69.4,78.6,49.3
2023-12-05T06:50:00,289.5,232.8,0.804,159.3,1362.2,68.4,78.3,46.9
2023-12-05T07:00:00,289.2,244.8,0.846,171.8,1361.1,70.2,78.1,50.6
2023-12-05T07:10:00,289,235.4,0.814,158.6,1359.9,67.4,77.8,46.7
2023-12-05T07:20:00,282.6,237.4,0.84,160.7,1356.4,67.7,77.4,47.4
2023-12-05T07:30:00,318.7,237.6,0.746,161,1365.6,67.8,77.4,47.4
2023-12-05T07:40:00,313,262.9,0.84,186.1,1365.6,70.8,77.5,54.8
2023-12-05T07:50:00,352.8,295.7,0.838,219.2,1365.6,74.1,77.4,64.6
2023-12-05T08:00:00,309.1,276.8,0.895,200.1,1373.7,72.3,77.2,59
2023-12-05T08:10:00,300.1,280.7,0.935,201.4,1358.7,71.7,75.4,59.3
2023-12-05T08:20:00,292.6,269.7,0.922,191.2,1377.1,70.9,75,56.1
2023-12-05T08:30:00,325.7,262.9,0.807,184.3,1371.4,70.1,75.3,54
2023-12-05T08:40:00,297.9,292,0.98,213.5,1374.8,73.1,74.1,62.9
2023-12-05T08:50:00,285.5,257.2,0.901,178.6,1370.2,69.4,74.6,52.6
2023-12-05T09:00:00,308.3,281.3,0.912,202.3,1370.2,71.9,73.9,59.6
2023-12-05T09:10:00,331.4,267.4,0.807,188.6,1371.4,70.5,73.4,55.6
